Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1523840471278,326755469290236,1.5711329,9.297466,3.6883302
android.sensor.accelerometer,1523840471297,326755489387772,1.7339942,9.230406,3.6308498
android.sensor.accelerometer,1523840471309,326755509485436,1.8633252,9.134604,3.5254688
android.sensor.accelerometer,1523840471329,326755529583100,1.8010547,9.067544,3.539839
android.sensor.accelerometer,1523840471349,326755549697197,1.6860938,9.048384,3.4344583
android.sensor.accelerometer,1523840471370,326755569794989,1.5807129,9.038804,3.3578174
android.sensor.accelerometer,1523840471390,326755589892653,1.585503,8.976534,3.5015187
android.sensor.accelerometer,1523840471411,326755609990317,1.6046631,8.957374,3.530259
android.sensor.accelerometer,1523840471431,326755630088109,1.6765138,8.919053,3.6404297
android.sensor.accelerometer,1523840471453,326755650203133,1.6525636,9.024434,3.67875
android.sensor.accelerometer,1523840471471,326755670301181,1.5998731,9.081915,3.7649708
android.sensor.accelerometer,1523840471491,326755690399101,1.575923,9.096285,3.903882
android.sensor.accelerometer,1523840471511,326755710497149,1.8681153,8.990904,4.0427933
android.sensor.accelerometer,1523840471534,326755730595197,2.189048,8.962164,3.7697608
android.sensor.accelerometer,1523840471550,326755750713038,1.2693604,8.813672,3.9278321
android.sensor.accelerometer,1523840471570,326755770811342,-0.32093263,7.7215433,3.9134622
android.sensor.accelerometer,1523840471591,326755790909774,-0.0047900393,7.664063,4.4738965
android.sensor.accelerometer,1523840471611,326755811008078,2.9458742,7.180269,4.1050634
android.sensor.accelerometer,1523840471630,326755831106510,6.183941,7.2185893,5.5660257
android.sensor.accelerometer,1523840471651,326755851171742,6.7874856,7.917935,4.5409575
android.sensor.accelerometer,1523840471671,326755871269406,8.104747,8.971744,0.43110353
android.sensor.accelerometer,1523840471691,326755891367198,9.987232,10.408755,-3.8176613
android.sensor.accelerometer,1523840471711,326755911464862,10.87818,11.0123005,-6.710845
android.sensor.accelerometer,1523840471731,326755931562654,9.6758795,12.741505,-3.3578174
android.sensor.accelerometer,1523840471751,326755951674717,7.1419487,12.808565,-0.028740235
android.sensor.accelerometer,1523840471772,326755971772637,7.472461,11.6876955,0.5987549
android.sensor.accelerometer,1523840471791,326755991870557,7.7071733,10.839859,-0.60354495
android.sensor.accelerometer,1523840471812,326756011968605,7.3000197,10.873389,-1.2933106
android.sensor.accelerometer,1523840471832,326756032066525,8.229287,9.546548,-0.16286133
android.sensor.accelerometer,1523840471852,326756052136444,8.095166,9.158555,-1.0250684
android.sensor.accelerometer,1523840471871,326756072233724,8.425679,8.885523,-1.5088624
android.sensor.accelerometer,1523840471891,326756092331004,8.713081,7.711963,-1.5711329
android.sensor.accelerometer,1523840471911,326756112428284,9.005274,6.9024467,-3.1087356
android.sensor.accelerometer,1523840471933,326756132525564,8.291558,6.0689797,-3.8511915
android.sensor.accelerometer,1523840471955,326756152661258,7.3000197,4.8139896,-4.5313773
android.sensor.accelerometer,1523840471974,326756172759306,7.1419487,5.336104,-6.3994923
android.sensor.accelerometer,1523840471993,326756192857226,7.448511,5.9252787,-6.3994923
android.sensor.accelerometer,1523840472013,326756212955146,5.934859,5.144502,-5.2019825
android.sensor.accelerometer,1523840472033,326756233053066,4.009263,4.1721244,-3.415298
android.sensor.accelerometer,1523840472055,326756253178781,3.9613624,3.0847852,-3.0799952
android.sensor.accelerometer,1523840472074,326756273277341,4.263135,2.3710694,-4.5409575
android.sensor.accelerometer,1523840472094,326756293375901,4.133804,1.3028907,-6.974297
android.sensor.accelerometer,1523840472115,326756313474461,4.2008643,-0.35925296,-10.97877
android.sensor.accelerometer,1523840472135,326756333573021,3.7314405,-2.3375392,-15.730489
android.sensor.accelerometer,1523840472155,326756353698061,2.6536818,-2.4333398,-20.966002
android.sensor.accelerometer,1523840472175,326756373797133,1.8729054,-4.2439747,-22.848488
android.sensor.accelerometer,1523840472195,326756393896333,-0.89573735,-8.076006,-23.11673
android.sensor.accelerometer,1523840472215,326756413995405,-3.3482375,-9.431587,-25.296198
android.sensor.accelerometer,1523840472235,326756434094477,-3.7218604,-9.172925,-27.240953
android.sensor.accelerometer,1523840472255,326756454221179,-6.9551373,-9.685459,-30.325739
android.sensor.accelerometer,1523840472275,326756474321019,-13.752203,-12.746294,-28.04568
android.sensor.accelerometer,1523840472295,326756494420987,-19.59126,-17.05733,-25.751251
android.sensor.accelerometer,1523840472315,326756514520827,-18.561401,-20.453468,-25.387209
android.sensor.accelerometer,1523840472336,326756534620667,-15.433507,-25.095016,-27.715168
