Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1523840849342,327133023924765,3.3769777,8.449629,4.521797
android.sensor.accelerometer,1523840849342,327133044024989,3.3147073,8.425679,4.742139
android.sensor.accelerometer,1523840849359,327133064127316,3.151846,8.416099,4.6846585
android.sensor.accelerometer,1523840849374,327133084227540,3.0943654,8.435259,4.5074267
android.sensor.accelerometer,1523840849396,327133104327764,3.2189064,8.440049,4.416416
android.sensor.accelerometer,1523840849414,327133124427988,3.391348,8.473579,4.5601172
android.sensor.accelerometer,1523840849435,327133144528212,3.3482375,8.5119,4.8906302
android.sensor.accelerometer,1523840849454,327133164632038,3.439248,8.6077,5.4414845
android.sensor.accelerometer,1523840849476,327133184732390,3.2572267,8.58854,5.589976
android.sensor.accelerometer,1523840849494,327133204832614,3.0081446,8.52148,5.374424
android.sensor.accelerometer,1523840849514,327133224932966,3.0081446,8.416099,5.269043
android.sensor.accelerometer,1523840849535,327133245033190,3.151846,8.4448395,5.9204884
android.sensor.accelerometer,1523840849557,327133265138351,3.3386574,8.669971,7.999366
android.sensor.accelerometer,1523840849575,327133285238831,3.8655617,8.818462,11.941567
android.sensor.accelerometer,1523840849594,327133305339439,4.8523097,8.660391,16.444204
android.sensor.accelerometer,1523840849614,327133325439919,6.2653713,7.702383,15.074254
android.sensor.accelerometer,1523840849636,327133345540399,5.7863674,6.480923,10.763218
android.sensor.accelerometer,1523840849655,327133365646443,3.5254688,5.7001467,7.2281694
android.sensor.accelerometer,1523840849674,327133385747051,1.4465919,6.2797413,0.5939649
android.sensor.accelerometer,1523840849696,327133405847787,1.0729688,7.606582,-6.8593364
android.sensor.accelerometer,1523840849716,327133425948395,4.8571,7.429351,-12.300821
android.sensor.accelerometer,1523840849734,327133446049131,6.327642,8.641231,-22.580246
android.sensor.accelerometer,1523840849755,327133466130052,6.3899126,11.203902,-30.052706
android.sensor.accelerometer,1523840849775,327133486230148,10.600357,12.104429,-28.299553
android.sensor.accelerometer,1523840849797,327133506330372,12.578643,10.99314,-23.04967
android.sensor.accelerometer,1523840849815,327133526430596,10.9644,8.396939,-13.460011
android.sensor.accelerometer,1523840849835,327133546530820,7.8412943,4.87626,-2.2896388
android.sensor.accelerometer,1523840849855,327133566629996,2.3710694,0.12933107,18.202148
android.sensor.accelerometer,1523840849877,327133586730220,0.9244776,-1.7771046,45.438313
android.sensor.accelerometer,1523840849896,327133606830444,8.952583,1.7675245,51.914444
android.sensor.accelerometer,1523840849916,327133626930668,13.603711,5.815108,37.496426
android.sensor.accelerometer,1523840849936,327133647030764,5.1157618,4.3301954,24.429201
android.sensor.accelerometer,1523840849958,327133667126508,0.9244776,2.2321582,14.101875
android.sensor.accelerometer,1523840849978,327133687226476,3.1470559,1.9687061,3.8176613
android.sensor.accelerometer,1523840849998,327133707326444,7.654483,3.9517825,-7.36708
android.sensor.accelerometer,1523840850017,327133727426412,14.844332,9.929751,-24.29987
android.sensor.accelerometer,1523840850040,327133747526380,19.734962,17.584234,-40.988365
android.sensor.accelerometer,1523840850058,327133767611657,22.077291,20.73129,-49.323036
android.sensor.accelerometer,1523840850078,327133787711369,21.219873,18.28358,-41.453
android.sensor.accelerometer,1523840850098,327133807811209,18.604513,12.846886,-16.281343
android.sensor.accelerometer,1523840850120,327133827910921,16.185543,7.2616997,10.193204
android.sensor.accelerometer,1523840850138,327133848010761,11.122471,0.96758795,28.543844
android.sensor.accelerometer,1523840850158,327133868108157,2.7830129,-8.449629,52.69522
android.sensor.accelerometer,1523840850178,327133888207741,-8.890313,-14.355747,64.32065
android.sensor.accelerometer,1523840850199,327133908307325,-10.806329,-12.674444,41.156017
android.sensor.accelerometer,1523840850218,327133928406909,-3.3434474,-6.8018556,17.359102
android.sensor.accelerometer,1523840850238,327133948506493,1.4322218,-1.9064356,10.207574
android.sensor.accelerometer,1523840850260,327133968605748,9.340576,3.3673975,0.74724615
android.sensor.accelerometer,1523840850282,327133988705332,20.6307,10.159674,-17.737514
android.sensor.accelerometer,1523840850298,327134008804916,24.098688,16.951948,-37.252136
android.sensor.accelerometer,1523840850320,327134028904500,25.487799,21.521646,-48.417717
android.sensor.accelerometer,1523840850342,327134049004084,24.778873,20.534899,-47.33038
android.sensor.accelerometer,1523840850363,327134069112283,20.477417,13.895904,-31.5472
