Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1523840439761,326723953541668,-0.07043011,0.014699842,0.06253852
android.sensor.gyroscope,1523840439783,326723973640996,-0.07043011,0.028015649,0.061473254
android.sensor.gyroscope,1523840439795,326723993765493,-0.05018545,0.05144216,0.04974951
android.sensor.gyroscope,1523840439814,326724013865333,-0.048587553,0.054637954,0.048151612
android.sensor.gyroscope,1523840439834,326724033965301,-0.06616442,0.037593722,0.062000047
android.sensor.gyroscope,1523840439854,326724054065269,-0.08320865,0.07008429,0.068391636
android.sensor.gyroscope,1523840439875,326724074165237,-0.09439393,0.12228225,0.06892427
android.sensor.gyroscope,1523840439896,326724094286533,-0.08906761,0.12015172,0.071587436
android.sensor.gyroscope,1523840439916,326724114387141,-0.06403389,0.08126957,0.07052217
android.sensor.gyroscope,1523840439936,326724134487749,-0.037402276,0.059964277,0.05028214
android.sensor.gyroscope,1523840439956,326724154588357,-0.04219597,0.048779,0.03164001
android.sensor.gyroscope,1523840439976,326724174688965,-0.04059807,0.015223171,0.0023452397
android.sensor.gyroscope,1523840439996,326724194775574,-0.02089068,-0.044964273,-0.057842202
android.sensor.gyroscope,1523840440016,326724214875670,0.017458841,-0.05401902,-0.13986757
android.sensor.gyroscope,1523840440036,326724234975894,0.0089367265,-0.12485911,-0.17928235
android.sensor.gyroscope,1523840440056,326724255075990,-0.053913876,-0.2558866,-0.12601914
android.sensor.gyroscope,1523840440076,326724275176214,-0.116764486,-0.31607407,-0.042395867
android.sensor.gyroscope,1523840440097,326724295289507,-0.0922634,-0.40821943,-0.010437934
android.sensor.gyroscope,1523840440117,326724315390115,-0.13860239,-0.41727418,-0.04825482
android.sensor.gyroscope,1523840440137,326724335490723,-0.22488882,-0.4439058,-0.09619172
android.sensor.gyroscope,1523840440157,326724355591331,-0.23873726,-0.44550368,-0.05730957
android.sensor.gyroscope,1523840440177,326724375691939,-0.3085121,-0.38691413,0.019922104
android.sensor.gyroscope,1523840440197,326724395812444,-0.4097122,-0.3198025,-0.0029810825
android.sensor.gyroscope,1523840440217,326724415913820,-0.34792686,-0.2356466,-0.029080063
android.sensor.gyroscope,1523840440237,326724436015068,-0.2690973,-0.11846752,-0.058374833
android.sensor.gyroscope,1523840440258,326724456116444,-0.2690973,-0.012473705,-0.026416901
android.sensor.gyroscope,1523840440278,326724476217692,-0.23341094,0.018951597,-0.0051116114
android.sensor.gyroscope,1523840440300,326724496283460,-0.19772565,-0.043364227,-0.017360805
android.sensor.gyroscope,1523840440318,326724516383684,-0.12528767,-0.027917894,0.0044771163
android.sensor.gyroscope,1523840440338,326724536483780,-0.08054656,-0.0124715585,-0.027480816
android.sensor.gyroscope,1523840440358,326724556584004,-0.08853604,-0.09449692,-0.047720842
android.sensor.gyroscope,1523840440378,326724576684228,-0.23767306,-0.24523184,-0.0045776316
android.sensor.gyroscope,1523840440399,326724596794688,-0.50665236,-0.38957515,0.10248144
android.sensor.gyroscope,1523840440419,326724616895296,-0.5141092,-0.30541927,0.09449196
android.sensor.gyroscope,1523840440438,326724636995904,-0.26909837,-0.050288443,-0.06636297
android.sensor.gyroscope,1523840440458,326724657096512,-0.22382462,0.057303265,-0.11536514
android.sensor.gyroscope,1523840440478,326724677197120,-0.41717014,0.1308065,-0.026415553
android.sensor.gyroscope,1523840440498,326724697299490,-0.5487303,0.19632028,0.06359929
android.sensor.gyroscope,1523840440518,326724717400354,-0.5503282,0.15530759,0.14668992
android.sensor.gyroscope,1523840440538,326724737501218,-0.4746944,-0.003949442,0.14562467
android.sensor.gyroscope,1523840440558,326724757602082,-0.36443955,-0.15308647,0.047620326
android.sensor.gyroscope,1523840440578,326724777702946,-0.31863317,-0.2462971,-0.06955877
android.sensor.gyroscope,1523840440598,326724797787763,-0.20624776,-0.14083593,-0.11429987
android.sensor.gyroscope,1523840440617,326724817888115,-0.17642036,-0.052951604,-0.13027883
android.sensor.gyroscope,1523840440637,326724837988467,-0.16630034,-0.014602087,-0.09619038
android.sensor.gyroscope,1523840440658,326724858088819,-0.09386236,3.1161588E-4,-0.033339772
android.sensor.gyroscope,1523840440678,326724878189171,-0.03154439,-0.03271158,0.0055423803
android.sensor.gyroscope,1523840440698,326724898279363,0.02597989,-0.054549504,0.044957165
android.sensor.gyroscope,1523840440718,326724918379715,0.053676765,-0.038037904,0.11526462
android.sensor.gyroscope,1523840440738,326724938480067,0.097885236,0.05890116,0.12059094
android.sensor.gyroscope,1523840440759,326724958580547,0.12345159,0.0876633,0.1067425
android.sensor.gyroscope,1523840440780,326724978680899,0.15807268,0.09458752,0.10141618
android.sensor.gyroscope,1523840440803,326724998765716,0.16392736,0.08980242,0.13071635
android.sensor.gyroscope,1523840440820,326725018865428,0.08136937,0.021625493,0.18344694
android.sensor.gyroscope,1523840440840,326725038965268,0.002007168,-0.054008283,0.2175354
android.sensor.gyroscope,1523840440860,326725059064980,0.010529283,0.0013854686,0.16160902
android.sensor.gyroscope,1523840440881,326725079164820,0.01212718,0.12335825,0.10994369
android.sensor.gyroscope,1523840440901,326725099272865,-0.022493916,0.22722153,0.056680467
android.sensor.gyroscope,1523840440920,326725119372833,-0.07096344,0.25704893,-0.041856498
android.sensor.gyroscope,1523840440940,326725139472929,-0.08960558,0.18088254,-0.162764
android.sensor.gyroscope,1523840440961,326725159572897,-0.06670239,0.0061791586,-0.29432416
android.sensor.gyroscope,1523840440981,326725179672993,-0.085344516,-0.06785672,-0.28473678
android.sensor.gyroscope,1523840441001,326725199755189,-0.18015306,0.09992243,-0.21602723
android.sensor.gyroscope,1523840441021,326725219854517,-0.28401634,0.58994406,-0.014159621
android.sensor.gyroscope,1523840441041,326725239949460,-0.16843516,0.839216,0.34057346
android.sensor.gyroscope,1523840441061,326725260048788,0.1415568,0.46850395,0.32725763
android.sensor.gyroscope,1523840441082,326725280148116,0.34555498,-0.060932502,0.0071456684
android.sensor.gyroscope,1523840441102,326725300256356,0.5367699,-0.41832873,-0.07221653
android.sensor.gyroscope,1523840441122,326725320355812,0.5586078,-0.39702344,0.011939358
android.sensor.gyroscope,1523840441142,326725340455268,0.49628988,-0.26013696,0.14190163
android.sensor.gyroscope,1523840441162,326725360554724,0.48776776,-0.2015474,0.280386
android.sensor.gyroscope,1523840441182,326725380654180,0.55274886,-0.32991177,0.39490193
android.sensor.gyroscope,1523840441202,326725400760690,0.7839112,-0.5807816,0.512081
android.sensor.gyroscope,1523840441222,326725420860274,1.0598148,-0.78477967,0.69051284
android.sensor.gyroscope,1523840441242,326725440959986,1.2473013,-0.77359444,0.8811952
android.sensor.gyroscope,1523840441262,326725461059570,1.3037603,-0.7229943,1.1107596
android.sensor.gyroscope,1523840441282,326725481159282,1.2979014,-0.8353798,1.4175558
android.sensor.gyroscope,1523840441305,326725501253335,1.2686137,-1.0287396,1.6183492
android.sensor.gyroscope,1523840441323,326725521352919,1.2952453,-1.1911924,1.6923851
android.sensor.gyroscope,1523840441343,326725541452503,1.4081634,-1.1789418,1.780802
android.sensor.gyroscope,1523840441363,326725561551959,1.4273381,-0.9999774,1.8676211
android.sensor.gyroscope,1523840441383,326725581651543,1.3288012,-0.92274576,1.9336674
android.sensor.gyroscope,1523840441403,326725601752736,1.2190789,-1.1022428,2.0279434
android.sensor.gyroscope,1523840441423,326725621852448,1.0917798,-1.290262,2.0801413
android.sensor.gyroscope,1523840441443,326725641952032,0.86700904,-1.2764136,1.9081011
android.sensor.gyroscope,1523840441463,326725662051616,0.5207981,-1.0298048,1.8974484
android.sensor.gyroscope,1523840441484,326725682151328,0.26726514,-0.867352,2.038596
android.sensor.gyroscope,1523840441503,326725702241056,0.12878075,-1.3477863,1.8777411
android.sensor.gyroscope,1523840441524,326725722340512,0.119193375,-1.7717615,1.6151533
android.sensor.gyroscope,1523840441544,326725742439968,0.07072384,-1.6806813,1.3877194
android.sensor.gyroscope,1523840441564,326725762539424,-0.30478185,-1.6593761,1.1640139
android.sensor.gyroscope,1523840441584,326725782638880,-0.39053565,-2.1307557,1.0910432
android.sensor.gyroscope,1523840441604,326725802741231,0.2454272,-3.2823064,0.97919047
android.sensor.gyroscope,1523840441624,326725822840687,1.2457106,-4.200565,0.59516263
android.sensor.gyroscope,1523840441644,326725842940143,1.7192206,-4.008817,0.05880201
android.sensor.gyroscope,1523840441664,326725863039727,1.4459803,-3.7760565,-0.23414572
android.sensor.gyroscope,1523840441685,326725883139183,0.9405123,-3.7670019,-0.15957719
android.sensor.gyroscope,1523840441705,326725903239846,0.59004027,-3.3531466,0.03003987
android.sensor.gyroscope,1523840441725,326725923339430,0.7194699,-3.3057423,0.09289047
android.sensor.gyroscope,1523840441745,326725943438886,1.3224096,-3.5331762,0.01832196
android.sensor.gyroscope,1523840441765,326725963538470,1.8379976,-3.3520813,-0.12548874
android.sensor.gyroscope,1523840441785,326725983638054,1.7293407,-3.0474157,-0.1894046
android.sensor.gyroscope,1523840441807,326726003740637,1.2893946,-2.9185352,-0.3209751
android.sensor.gyroscope,1523840441825,326726023840349,1.1684871,-2.9036214,-0.6943503
android.sensor.gyroscope,1523840441846,326726043939933,1.0800701,-3.1885798,-1.5321808
android.sensor.gyroscope,1523840441866,326726064039645,0.7072275,-3.4687443,-2.0994341
android.sensor.gyroscope,1523840441886,326726084139229,0.3066881,-3.5257359,-2.6059673
android.sensor.gyroscope,1523840441906,326726104240306,0.27419755,-3.4698095,-3.2035806
android.sensor.gyroscope,1523840441926,326726124339890,0.30295968,-3.480462,-3.6653728
android.sensor.gyroscope,1523840441946,326726144439602,0.24543539,-3.5987065,-4.1058598
android.sensor.gyroscope,1523840441966,326726164539186,-0.57961196,-4.0881953,-4.3684473
android.sensor.gyroscope,1523840441986,326726184638898,-1.3886802,-4.443994,-4.778574
android.sensor.gyroscope,1523840442006,326726204734575,-1.5015982,-6.234171,-4.990562
android.sensor.gyroscope,1523840442026,326726224834159,-1.9053335,-6.2464213,-5.721333
android.sensor.gyroscope,1523840442047,326726244933871,-2.9769895,-5.3510666,-6.1666136
android.sensor.gyroscope,1523840442066,326726265033455,-4.842268,-4.759312,-5.421461
android.sensor.gyroscope,1523840442086,326726285133039,-6.113661,-2.3917618,-4.789227
android.sensor.gyroscope,1523840442106,326726305229685,-6.6675982,-2.1350331,-4.2134514
android.sensor.gyroscope,1523840442126,326726325329141,-7.5150166,-3.6956456,-3.3937304
android.sensor.gyroscope,1523840442146,326726345428725,-7.2833214,-3.02879,-3.0645638
android.sensor.gyroscope,1523840442167,326726365528181,-6.488634,-3.7132225,-2.399306
android.sensor.gyroscope,1523840442187,326726385627765,-5.92724,-4.3433266,-1.1028793
