Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1523841017901,327301601330978,0.04659203,0.19664879,0.12939307
android.sensor.gyroscope,1523841017901,327301621432848,0.07056048,0.10450341,0.10222883
android.sensor.gyroscope,1523841017921,327301641533072,0.08600681,0.037391745,0.08838039
android.sensor.gyroscope,1523841017941,327301661633168,0.047657296,0.025141204,0.08678249
android.sensor.gyroscope,1523841017964,327301681733264,-0.022117529,0.08266549,0.087847754
android.sensor.gyroscope,1523841017982,327301701833488,-0.07431549,0.12793922,0.061216146
android.sensor.gyroscope,1523841018004,327301721921674,-0.06366284,0.08905707,0.068140365
android.sensor.gyroscope,1523841018022,327301742021514,-0.04448808,0.031000156,0.07559721
android.sensor.gyroscope,1523841018045,327301762121482,-0.06313021,0.015021191,0.08039091
android.sensor.gyroscope,1523841018062,327301782221322,-0.08550076,0.015553824,0.08465196
android.sensor.gyroscope,1523841018082,327301802321290,-0.066326,-0.017469374,0.13312149
android.sensor.gyroscope,1523841018103,327301822414425,0.11743212,-0.2571539,0.18265629
android.sensor.gyroscope,1523841018125,327301842514137,0.22502382,-0.57886374,0.33711964
android.sensor.gyroscope,1523841018145,327301862613848,0.5983887,-1.3921725,0.28386945
android.sensor.gyroscope,1523841018163,327301882713561,1.2673748,-2.4233487,-0.12678999
android.sensor.gyroscope,1523841018184,327301902813273,1.7920176,-2.8388016,-0.51774204
android.sensor.gyroscope,1523841018205,327301922921609,1.940622,-2.7738206,-0.8980415
android.sensor.gyroscope,1523841018224,327301943021449,1.8591292,-2.9639704,-1.166488
android.sensor.gyroscope,1523841018244,327301963121289,1.7627227,-3.7235038,-1.5009811
android.sensor.gyroscope,1523841018265,327301983221129,1.5097225,-4.760006,-1.9776869
android.sensor.gyroscope,1523841018284,327302003320969,1.3254317,-5.5642805,-2.3004622
android.sensor.gyroscope,1523841018304,327302023425004,0.7320793,-5.449232,-2.4000645
android.sensor.gyroscope,1523841018324,327302043524972,-0.1691344,-4.66573,-2.364378
android.sensor.gyroscope,1523841018345,327302063624940,-0.77260673,-4.2838326,-2.3249633
android.sensor.gyroscope,1523841018364,327302083724780,-1.1342639,-4.5219193,-2.355856
android.sensor.gyroscope,1523841018384,327302103824748,-1.3153589,-5.018865,-2.3233654
android.sensor.gyroscope,1523841018405,327302123883695,-1.0671523,-5.5717373,-2.2099147
android.sensor.gyroscope,1523841018426,327302143982895,-0.7283982,-5.769344,-2.106584
android.sensor.gyroscope,1523841018444,327302164081967,-0.48764846,-5.5877166,-1.9478595
android.sensor.gyroscope,1523841018465,327302184181039,-0.6980382,-5.667611,-1.666097
android.sensor.gyroscope,1523841018485,327302204280239,-0.8929816,-5.790117,-1.3646272
